slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time
Pcc05_033,9999,pcc_eng_05_033.0001_x0518370,pcc_eng_05_033.9999_x0534520,pile_tables/slices/Pcc05/tmp/pile_05-033_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-033_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-033.conllu,/share/compling/data/pile/train/05.jsonl,5,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,33.0,Wed Apr 20 08:16:19 2022,Wed Apr 20 08:59:54 2022,0 days 00:43:36
Pcc15_036,9999,pcc_eng_15_036.0001_x0565850,pcc_eng_15_036.9999_x0582087,pile_tables/slices/Pcc15/tmp/pile_15-036_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-036_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-036.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,36.0,Wed Apr 20 08:25:28 2022,Wed Apr 20 09:05:13 2022,0 days 00:39:45
Pcc13_030,9999,pcc_eng_13_030.0001_x0468982,pcc_eng_13_030.9999_x0485154,pile_tables/slices/Pcc13/tmp/pile_13-030_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-030_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-030.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,30.0,Wed Apr 20 08:24:59 2022,Wed Apr 20 09:06:47 2022,0 days 00:41:48
Pcc14_013,9999,pcc_eng_14_013.0001_x0193798,pcc_eng_14_013.9999_x0209872,pile_tables/slices/Pcc14/tmp/pile_14-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc14/pile_14-013_Pile-CC_df.pkl.gz,Pcc14.conll/pcc_eng_14-013.conllu,/share/compling/data/pile/train/14.jsonl,14,pile_tables/pile_14_Pile-CC_df.pkl.gz,pile_exclusions/pile_14_Pile-CC_excl.pkl.gz,13.0,Wed Apr 20 08:23:15 2022,Wed Apr 20 09:07:28 2022,0 days 00:44:14
Pcc26_008,9999,pcc_eng_26_008.0001_x0112915,pcc_eng_26_008.9999_x0129190,pile_tables/slices/Pcc26/tmp/pile_26-008_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc26/pile_26-008_Pile-CC_df.pkl.gz,Pcc26.conll/pcc_eng_26-008.conllu,/share/compling/data/pile/train/26.jsonl,26,pile_tables/pile_26_Pile-CC_df.pkl.gz,pile_exclusions/pile_26_Pile-CC_excl.pkl.gz,8.0,Wed Apr 20 08:35:44 2022,Wed Apr 20 09:10:56 2022,0 days 00:35:11
Pcc07_022,9999,pcc_eng_07_022.0001_x0339660,pcc_eng_07_022.9999_x0355704,pile_tables/slices/Pcc07/tmp/pile_07-022_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-022_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-022.conllu,/share/compling/data/pile/train/07.jsonl,7,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,22.0,Wed Apr 20 08:33:25 2022,Wed Apr 20 09:14:04 2022,0 days 00:40:38
Pcc03_019,9999,pcc_eng_03_019.0001_x0291075,pcc_eng_03_019.9999_x0307292,pile_tables/slices/Pcc03/tmp/pile_03-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc03/pile_03-019_Pile-CC_df.pkl.gz,Pcc03.conll/pcc_eng_03-019.conllu,/share/compling/data/pile/train/03.jsonl,3,pile_tables/pile_03_Pile-CC_df.pkl.gz,pile_exclusions/pile_03_Pile-CC_excl.pkl.gz,19.0,Wed Apr 20 08:35:03 2022,Wed Apr 20 09:17:50 2022,0 days 00:42:46
Pcc11_040,9999,pcc_eng_11_040.0001_x0631183,pcc_eng_11_040.9999_x0647204,pile_tables/slices/Pcc11/tmp/pile_11-040_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-040_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-040.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,40.0,Wed Apr 20 08:37:07 2022,Wed Apr 20 09:18:53 2022,0 days 00:41:46
Pcc08_030,9999,pcc_eng_08_030.0001_x0469536,pcc_eng_08_030.9999_x0485744,pile_tables/slices/Pcc08/tmp/pile_08-030_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-030_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-030.conllu,/share/compling/data/pile/train/08.jsonl,8,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,30.0,Wed Apr 20 08:40:07 2022,Wed Apr 20 09:21:49 2022,0 days 00:41:42
Pcc00_019,9999,pcc_eng_00_019.0001_x0290638,pcc_eng_00_019.9999_x0306891,pile_tables/slices/Pcc00/tmp/pile_00-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc00/pile_00-019_Pile-CC_df.pkl.gz,Pcc00.conll/pcc_eng_00-019.conllu,/share/compling/data/pile/train/00.jsonl,0,pile_tables/pile_00_Pile-CC_df.pkl.gz,pile_exclusions/pile_00_Pile-CC_excl.pkl.gz,19.0,Wed Apr 20 08:40:35 2022,Wed Apr 20 09:23:55 2022,0 days 00:43:19
Pcc20_012,9999,pcc_eng_20_012.0001_x0177444,pcc_eng_20_012.9999_x0193538,pile_tables/slices/Pcc20/tmp/pile_20-012_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc20/pile_20-012_Pile-CC_df.pkl.gz,Pcc20.conll/pcc_eng_20-012.conllu,/share/compling/data/pile/train/20.jsonl,20,pile_tables/pile_20_Pile-CC_df.pkl.gz,pile_exclusions/pile_20_Pile-CC_excl.pkl.gz,12.0,Wed Apr 20 08:49:49 2022,Wed Apr 20 09:27:54 2022,0 days 00:38:04
Pcc16_027,9999,pcc_eng_16_027.0001_x0420811,pcc_eng_16_027.9999_x0437097,pile_tables/slices/Pcc16/tmp/pile_16-027_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-027_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-027.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,27.0,Wed Apr 20 08:51:12 2022,Wed Apr 20 09:30:40 2022,0 days 00:39:28
Pcc02_018,9999,pcc_eng_02_018.0001_x0275171,pcc_eng_02_018.9999_x0291352,pile_tables/slices/Pcc02/tmp/pile_02-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc02/pile_02-018_Pile-CC_df.pkl.gz,Pcc02.conll/pcc_eng_02-018.conllu,/share/compling/data/pile/train/02.jsonl,2,pile_tables/pile_02_Pile-CC_df.pkl.gz,pile_exclusions/pile_02_Pile-CC_excl.pkl.gz,18.0,Wed Apr 20 08:53:49 2022,Wed Apr 20 09:34:30 2022,0 days 00:40:42
Pcc09_034,9999,pcc_eng_09_034.0001_x0534271,pcc_eng_09_034.9999_x0550437,pile_tables/slices/Pcc09/tmp/pile_09-034_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-034_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-034.conllu,/share/compling/data/pile/train/09.jsonl,9,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,34.0,Wed Apr 20 08:53:25 2022,Wed Apr 20 09:34:42 2022,0 days 00:41:18
Pcc25_013,9999,pcc_eng_25_013.0001_x0194102,pcc_eng_25_013.9999_x0210189,pile_tables/slices/Pcc25/tmp/pile_25-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc25/pile_25-013_Pile-CC_df.pkl.gz,Pcc25.conll/pcc_eng_25-013.conllu,/share/compling/data/pile/train/25.jsonl,25,pile_tables/pile_25_Pile-CC_df.pkl.gz,pile_exclusions/pile_25_Pile-CC_excl.pkl.gz,13.0,Wed Apr 20 08:58:56 2022,Wed Apr 20 09:35:15 2022,0 days 00:36:19
Pcc17_016,9999,pcc_eng_17_016.0001_x0242549,pcc_eng_17_016.9999_x0258804,pile_tables/slices/Pcc17/tmp/pile_17-016_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc17/pile_17-016_Pile-CC_df.pkl.gz,Pcc17.conll/pcc_eng_17-016.conllu,/share/compling/data/pile/train/17.jsonl,17,pile_tables/pile_17_Pile-CC_df.pkl.gz,pile_exclusions/pile_17_Pile-CC_excl.pkl.gz,16.0,Wed Apr 20 08:58:18 2022,Wed Apr 20 09:39:24 2022,0 days 00:41:05
Pcc05_034,9999,pcc_eng_05_034.0001_x0534522,pcc_eng_05_034.9999_x0550627,pile_tables/slices/Pcc05/tmp/pile_05-034_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-034_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-034.conllu,/share/compling/data/pile/train/05.jsonl,5,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,34.0,Wed Apr 20 08:59:54 2022,Wed Apr 20 09:42:28 2022,0 days 00:42:33
Pcc15_037,9999,pcc_eng_15_037.0001_x0582089,pcc_eng_15_037.9999_x0598247,pile_tables/slices/Pcc15/tmp/pile_15-037_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-037_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-037.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,37.0,Wed Apr 20 09:05:13 2022,Wed Apr 20 09:44:22 2022,0 days 00:39:08
Pcc19_009,9999,pcc_eng_19_009.0001_x0129432,pcc_eng_19_009.9999_x0145548,pile_tables/slices/Pcc19/tmp/pile_19-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc19/pile_19-009_Pile-CC_df.pkl.gz,Pcc19.conll/pcc_eng_19-009.conllu,/share/compling/data/pile/train/19.jsonl,19,pile_tables/pile_19_Pile-CC_df.pkl.gz,pile_exclusions/pile_19_Pile-CC_excl.pkl.gz,9.0,Wed Apr 20 08:57:26 2022,Wed Apr 20 09:45:01 2022,0 days 00:47:35
Pcc26_009,9999,pcc_eng_26_009.0001_x0129192,pcc_eng_26_009.9999_x0145480,pile_tables/slices/Pcc26/tmp/pile_26-009_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc26/pile_26-009_Pile-CC_df.pkl.gz,Pcc26.conll/pcc_eng_26-009.conllu,/share/compling/data/pile/train/26.jsonl,26,pile_tables/pile_26_Pile-CC_df.pkl.gz,pile_exclusions/pile_26_Pile-CC_excl.pkl.gz,9.0,Wed Apr 20 09:10:56 2022,Wed Apr 20 09:45:28 2022,0 days 00:34:33
Pcc13_031,9999,pcc_eng_13_031.0001_x0485155,pcc_eng_13_031.9999_x0501240,pile_tables/slices/Pcc13/tmp/pile_13-031_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-031_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-031.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,31.0,Wed Apr 20 09:06:48 2022,Wed Apr 20 09:48:18 2022,0 days 00:41:31
Pcc14_014,9999,pcc_eng_14_014.0001_x0209873,pcc_eng_14_014.9999_x0226071,pile_tables/slices/Pcc14/tmp/pile_14-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc14/pile_14-014_Pile-CC_df.pkl.gz,Pcc14.conll/pcc_eng_14-014.conllu,/share/compling/data/pile/train/14.jsonl,14,pile_tables/pile_14_Pile-CC_df.pkl.gz,pile_exclusions/pile_14_Pile-CC_excl.pkl.gz,14.0,Wed Apr 20 09:07:28 2022,Wed Apr 20 09:49:27 2022,0 days 00:41:58
Pcc07_023,9999,pcc_eng_07_023.0001_x0355705,pcc_eng_07_023.9999_x0371821,pile_tables/slices/Pcc07/tmp/pile_07-023_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-023_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-023.conllu,/share/compling/data/pile/train/07.jsonl,7,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,23.0,Wed Apr 20 09:14:04 2022,Wed Apr 20 09:56:21 2022,0 days 00:42:18
Pcc03_020,9999,pcc_eng_03_020.0001_x0307295,pcc_eng_03_020.9999_x0323378,pile_tables/slices/Pcc03/tmp/pile_03-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc03/pile_03-020_Pile-CC_df.pkl.gz,Pcc03.conll/pcc_eng_03-020.conllu,/share/compling/data/pile/train/03.jsonl,3,pile_tables/pile_03_Pile-CC_df.pkl.gz,pile_exclusions/pile_03_Pile-CC_excl.pkl.gz,20.0,Wed Apr 20 09:17:50 2022,Wed Apr 20 09:59:55 2022,0 days 00:42:04
Pcc08_031,9999,pcc_eng_08_031.0001_x0485745,pcc_eng_08_031.9999_x0501944,pile_tables/slices/Pcc08/tmp/pile_08-031_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-031_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-031.conllu,/share/compling/data/pile/train/08.jsonl,8,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,31.0,Wed Apr 20 09:21:49 2022,Wed Apr 20 10:03:06 2022,0 days 00:41:16
Pcc20_013,9999,pcc_eng_20_013.0001_x0193544,pcc_eng_20_013.9999_x0209769,pile_tables/slices/Pcc20/tmp/pile_20-013_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc20/pile_20-013_Pile-CC_df.pkl.gz,Pcc20.conll/pcc_eng_20-013.conllu,/share/compling/data/pile/train/20.jsonl,20,pile_tables/pile_20_Pile-CC_df.pkl.gz,pile_exclusions/pile_20_Pile-CC_excl.pkl.gz,13.0,Wed Apr 20 09:27:54 2022,Wed Apr 20 10:06:06 2022,0 days 00:38:13
Pcc00_020,9999,pcc_eng_00_020.0001_x0306892,pcc_eng_00_020.9999_x0323011,pile_tables/slices/Pcc00/tmp/pile_00-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc00/pile_00-020_Pile-CC_df.pkl.gz,Pcc00.conll/pcc_eng_00-020.conllu,/share/compling/data/pile/train/00.jsonl,0,pile_tables/pile_00_Pile-CC_df.pkl.gz,pile_exclusions/pile_00_Pile-CC_excl.pkl.gz,20.0,Wed Apr 20 09:23:55 2022,Wed Apr 20 10:06:48 2022,0 days 00:42:54
Pcc25_014,9999,pcc_eng_25_014.0001_x0210191,pcc_eng_25_014.9999_x0226379,pile_tables/slices/Pcc25/tmp/pile_25-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc25/pile_25-014_Pile-CC_df.pkl.gz,Pcc25.conll/pcc_eng_25-014.conllu,/share/compling/data/pile/train/25.jsonl,25,pile_tables/pile_25_Pile-CC_df.pkl.gz,pile_exclusions/pile_25_Pile-CC_excl.pkl.gz,14.0,Wed Apr 20 09:35:15 2022,Wed Apr 20 10:10:27 2022,0 days 00:35:12
Pcc11_041,9999,pcc_eng_11_041.0001_x0647205,pcc_eng_11_041.9999_x0663577,pile_tables/slices/Pcc11/tmp/pile_11-041_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-041_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-041.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,41.0,Wed Apr 20 09:28:06 2022,Wed Apr 20 10:10:27 2022,0 days 00:42:22
Pcc16_028,9999,pcc_eng_16_028.0001_x0437098,pcc_eng_16_028.9999_x0453333,pile_tables/slices/Pcc16/tmp/pile_16-028_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-028_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-028.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,28.0,Wed Apr 20 09:30:41 2022,Wed Apr 20 10:11:30 2022,0 days 00:40:50
Pcc02_019,9999,pcc_eng_02_019.0001_x0291356,pcc_eng_02_019.9999_x0307587,pile_tables/slices/Pcc02/tmp/pile_02-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc02/pile_02-019_Pile-CC_df.pkl.gz,Pcc02.conll/pcc_eng_02-019.conllu,/share/compling/data/pile/train/02.jsonl,2,pile_tables/pile_02_Pile-CC_df.pkl.gz,pile_exclusions/pile_02_Pile-CC_excl.pkl.gz,19.0,Wed Apr 20 09:34:30 2022,Wed Apr 20 10:16:07 2022,0 days 00:41:37
Pcc09_035,9999,pcc_eng_09_035.0001_x0550438,pcc_eng_09_035.9999_x0566613,pile_tables/slices/Pcc09/tmp/pile_09-035_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-035_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-035.conllu,/share/compling/data/pile/train/09.jsonl,9,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,35.0,Wed Apr 20 09:34:43 2022,Wed Apr 20 10:16:49 2022,0 days 00:42:07
Pcc17_017,9999,pcc_eng_17_017.0001_x0258805,pcc_eng_17_017.9999_x0275028,pile_tables/slices/Pcc17/tmp/pile_17-017_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc17/pile_17-017_Pile-CC_df.pkl.gz,Pcc17.conll/pcc_eng_17-017.conllu,/share/compling/data/pile/train/17.jsonl,17,pile_tables/pile_17_Pile-CC_df.pkl.gz,pile_exclusions/pile_17_Pile-CC_excl.pkl.gz,17.0,Wed Apr 20 09:39:24 2022,Wed Apr 20 10:20:25 2022,0 days 00:41:02
Pcc26_010,9999,pcc_eng_26_010.0001_x0145482,pcc_eng_26_010.9999_x0161620,pile_tables/slices/Pcc26/tmp/pile_26-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc26/pile_26-010_Pile-CC_df.pkl.gz,Pcc26.conll/pcc_eng_26-010.conllu,/share/compling/data/pile/train/26.jsonl,26,pile_tables/pile_26_Pile-CC_df.pkl.gz,pile_exclusions/pile_26_Pile-CC_excl.pkl.gz,10.0,Wed Apr 20 09:45:28 2022,Wed Apr 20 10:21:06 2022,0 days 00:35:38
Pcc05_035,9999,pcc_eng_05_035.0001_x0550628,pcc_eng_05_035.9999_x0566970,pile_tables/slices/Pcc05/tmp/pile_05-035_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-035_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-035.conllu,/share/compling/data/pile/train/05.jsonl,5,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,35.0,Wed Apr 20 09:42:28 2022,Wed Apr 20 10:25:28 2022,0 days 00:43:00
Pcc15_038,9999,pcc_eng_15_038.0001_x0598249,pcc_eng_15_038.9999_x0614429,pile_tables/slices/Pcc15/tmp/pile_15-038_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-038_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-038.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,38.0,Wed Apr 20 09:44:22 2022,Wed Apr 20 10:25:49 2022,0 days 00:41:27
Pcc13_032,9999,pcc_eng_13_032.0001_x0501242,pcc_eng_13_032.9999_x0517427,pile_tables/slices/Pcc13/tmp/pile_13-032_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc13/pile_13-032_Pile-CC_df.pkl.gz,Pcc13.conll/pcc_eng_13-032.conllu,/share/compling/data/pile/train/13.jsonl,13,pile_tables/pile_13_Pile-CC_df.pkl.gz,pile_exclusions/pile_13_Pile-CC_excl.pkl.gz,32.0,Wed Apr 20 09:48:19 2022,Wed Apr 20 10:29:59 2022,0 days 00:41:41
Pcc14_015,9999,pcc_eng_14_015.0001_x0226072,pcc_eng_14_015.9999_x0242218,pile_tables/slices/Pcc14/tmp/pile_14-015_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc14/pile_14-015_Pile-CC_df.pkl.gz,Pcc14.conll/pcc_eng_14-015.conllu,/share/compling/data/pile/train/14.jsonl,14,pile_tables/pile_14_Pile-CC_df.pkl.gz,pile_exclusions/pile_14_Pile-CC_excl.pkl.gz,15.0,Wed Apr 20 09:49:27 2022,Wed Apr 20 10:33:47 2022,0 days 00:44:21
Pcc07_024,9999,pcc_eng_07_024.0001_x0371823,pcc_eng_07_024.9999_x0388190,pile_tables/slices/Pcc07/tmp/pile_07-024_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc07/pile_07-024_Pile-CC_df.pkl.gz,Pcc07.conll/pcc_eng_07-024.conllu,/share/compling/data/pile/train/07.jsonl,7,pile_tables/pile_07_Pile-CC_df.pkl.gz,pile_exclusions/pile_07_Pile-CC_excl.pkl.gz,24.0,Wed Apr 20 09:56:22 2022,Wed Apr 20 10:38:08 2022,0 days 00:41:47
Pcc19_010,9999,pcc_eng_19_010.0001_x0145549,pcc_eng_19_010.9999_x0161559,pile_tables/slices/Pcc19/tmp/pile_19-010_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc19/pile_19-010_Pile-CC_df.pkl.gz,Pcc19.conll/pcc_eng_19-010.conllu,/share/compling/data/pile/train/19.jsonl,19,pile_tables/pile_19_Pile-CC_df.pkl.gz,pile_exclusions/pile_19_Pile-CC_excl.pkl.gz,10.0,Wed Apr 20 09:54:36 2022,Wed Apr 20 10:41:10 2022,0 days 00:46:34
Pcc08_032,9999,pcc_eng_08_032.0001_x0501945,pcc_eng_08_032.9999_x0518312,pile_tables/slices/Pcc08/tmp/pile_08-032_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc08/pile_08-032_Pile-CC_df.pkl.gz,Pcc08.conll/pcc_eng_08-032.conllu,/share/compling/data/pile/train/08.jsonl,8,pile_tables/pile_08_Pile-CC_df.pkl.gz,pile_exclusions/pile_08_Pile-CC_excl.pkl.gz,32.0,Wed Apr 20 10:03:06 2022,Wed Apr 20 10:43:03 2022,0 days 00:39:57
Pcc03_021,9999,pcc_eng_03_021.0001_x0323380,pcc_eng_03_021.9999_x0339629,pile_tables/slices/Pcc03/tmp/pile_03-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc03/pile_03-021_Pile-CC_df.pkl.gz,Pcc03.conll/pcc_eng_03-021.conllu,/share/compling/data/pile/train/03.jsonl,3,pile_tables/pile_03_Pile-CC_df.pkl.gz,pile_exclusions/pile_03_Pile-CC_excl.pkl.gz,21.0,Wed Apr 20 09:59:55 2022,Wed Apr 20 10:44:04 2022,0 days 00:44:09
Pcc20_014,9999,pcc_eng_20_014.0001_x0209770,pcc_eng_20_014.9999_x0225970,pile_tables/slices/Pcc20/tmp/pile_20-014_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc20/pile_20-014_Pile-CC_df.pkl.gz,Pcc20.conll/pcc_eng_20-014.conllu,/share/compling/data/pile/train/20.jsonl,20,pile_tables/pile_20_Pile-CC_df.pkl.gz,pile_exclusions/pile_20_Pile-CC_excl.pkl.gz,14.0,Wed Apr 20 10:06:06 2022,Wed Apr 20 10:46:15 2022,0 days 00:40:09
Pcc25_015,9999,pcc_eng_25_015.0001_x0226381,pcc_eng_25_015.9999_x0242450,pile_tables/slices/Pcc25/tmp/pile_25-015_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc25/pile_25-015_Pile-CC_df.pkl.gz,Pcc25.conll/pcc_eng_25-015.conllu,/share/compling/data/pile/train/25.jsonl,25,pile_tables/pile_25_Pile-CC_df.pkl.gz,pile_exclusions/pile_25_Pile-CC_excl.pkl.gz,15.0,Wed Apr 20 10:10:27 2022,Wed Apr 20 10:47:47 2022,0 days 00:37:20
Pcc00_021,9999,pcc_eng_00_021.0001_x0323012,pcc_eng_00_021.9999_x0339276,pile_tables/slices/Pcc00/tmp/pile_00-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc00/pile_00-021_Pile-CC_df.pkl.gz,Pcc00.conll/pcc_eng_00-021.conllu,/share/compling/data/pile/train/00.jsonl,0,pile_tables/pile_00_Pile-CC_df.pkl.gz,pile_exclusions/pile_00_Pile-CC_excl.pkl.gz,21.0,Wed Apr 20 10:06:49 2022,Wed Apr 20 10:47:52 2022,0 days 00:41:04
Pcc16_029,9999,pcc_eng_16_029.0001_x0453334,pcc_eng_16_029.9999_x0469403,pile_tables/slices/Pcc16/tmp/pile_16-029_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc16/pile_16-029_Pile-CC_df.pkl.gz,Pcc16.conll/pcc_eng_16-029.conllu,/share/compling/data/pile/train/16.jsonl,16,pile_tables/pile_16_Pile-CC_df.pkl.gz,pile_exclusions/pile_16_Pile-CC_excl.pkl.gz,29.0,Wed Apr 20 10:11:30 2022,Wed Apr 20 10:51:13 2022,0 days 00:39:43
Pcc02_020,9999,pcc_eng_02_020.0001_x0307589,pcc_eng_02_020.9999_x0323736,pile_tables/slices/Pcc02/tmp/pile_02-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc02/pile_02-020_Pile-CC_df.pkl.gz,Pcc02.conll/pcc_eng_02-020.conllu,/share/compling/data/pile/train/02.jsonl,2,pile_tables/pile_02_Pile-CC_df.pkl.gz,pile_exclusions/pile_02_Pile-CC_excl.pkl.gz,20.0,Wed Apr 20 10:16:07 2022,Wed Apr 20 10:58:47 2022,0 days 00:42:39
Pcc09_036,9999,pcc_eng_09_036.0001_x0566616,pcc_eng_09_036.9999_x0582745,pile_tables/slices/Pcc09/tmp/pile_09-036_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc09/pile_09-036_Pile-CC_df.pkl.gz,Pcc09.conll/pcc_eng_09-036.conllu,/share/compling/data/pile/train/09.jsonl,9,pile_tables/pile_09_Pile-CC_df.pkl.gz,pile_exclusions/pile_09_Pile-CC_excl.pkl.gz,36.0,Wed Apr 20 10:16:50 2022,Wed Apr 20 10:59:08 2022,0 days 00:42:19
Pcc17_018,9999,pcc_eng_17_018.0001_x0275030,pcc_eng_17_018.9999_x0291360,pile_tables/slices/Pcc17/tmp/pile_17-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc17/pile_17-018_Pile-CC_df.pkl.gz,Pcc17.conll/pcc_eng_17-018.conllu,/share/compling/data/pile/train/17.jsonl,17,pile_tables/pile_17_Pile-CC_df.pkl.gz,pile_exclusions/pile_17_Pile-CC_excl.pkl.gz,18.0,Wed Apr 20 10:20:25 2022,Wed Apr 20 11:01:34 2022,0 days 00:41:09
